127.0.0.1, 2012-01-25 19:44:35, GET, /, HTTP/1.1, 303, 0.001000
137.112.117.19, 2012-01-25 21:02:09, GET, /admin/default/twitter, HTTP/1.1, 200, 1.348000
137.112.117.19, 2012-01-25 21:02:10, GET, /welcome/default/index, HTTP/1.1, 200, 0.082000
137.112.117.19, 2012-01-25 21:02:12, GET, /welcome/league/index, HTTP/1.1, 200, 0.090000
137.112.117.19, 2012-01-25 21:02:34, GET, /admin/default/edit/welcome/views/league/index.html, HTTP/1.1, 200, 0.052000
137.112.117.19, 2012-01-25 21:02:34, GET, /favicon.ico, HTTP/1.1, 400, 0.001000
137.112.117.19, 2012-01-25 21:02:34, GET, /favicon.ico, HTTP/1.1, 400, 0.001000
137.112.117.19, 2012-01-25 21:02:44, GET, /admin/default/keepalive, HTTP/1.1, 200, 0.037000
137.112.117.19, 2012-01-25 21:03:29, POST, /admin/default/edit/welcome/views/league/index.html, HTTP/1.1, 200, 0.062000
137.112.117.19, 2012-01-25 21:03:34, GET, /welcome/league/index, HTTP/1.1, 200, 0.156000
137.112.117.19, 2012-01-25 21:03:36, GET, /welcome/league/index, HTTP/1.1, 200, 0.258000
137.112.117.19, 2012-01-25 21:03:36, GET, /welcome/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.002000
137.112.117.19, 2012-01-25 21:03:36, GET, /welcome/static/js/jquery.js, HTTP/1.1, 304, 0.001000
137.112.117.19, 2012-01-25 21:03:36, GET, /welcome/static/css/calendar.css, HTTP/1.1, 304, 0.000000
137.112.117.19, 2012-01-25 21:03:36, GET, /welcome/static/js/calendar.js, HTTP/1.1, 304, 0.001000
137.112.117.19, 2012-01-25 21:03:36, GET, /welcome/static/js/web2py.js, HTTP/1.1, 304, 0.000000
137.112.117.19, 2012-01-25 21:03:36, GET, /welcome/static/css/skeleton.css, HTTP/1.1, 304, 0.000000
137.112.117.19, 2012-01-25 21:03:36, GET, /welcome/static/css/web2py.css, HTTP/1.1, 304, 0.001000
137.112.117.19, 2012-01-25 21:03:36, GET, /welcome/static/css/superfish.css, HTTP/1.1, 304, 0.000000
137.112.117.19, 2012-01-25 21:03:36, GET, /welcome/static/js/superfish.js, HTTP/1.1, 304, 0.000000
137.112.117.19, 2012-01-25 21:03:36, GET, /welcome/static/images/poweredby.png, HTTP/1.1, 304, 0.001000
137.112.117.19, 2012-01-25 21:03:36, GET, /welcome/static/images/arrows-ffffff.png, HTTP/1.1, 304, 0.000000
137.112.117.19, 2012-01-25 21:03:36, GET, /welcome/static/images/shadow.png, HTTP/1.1, 304, 0.000000
137.112.117.19, 2012-01-25 21:03:41, GET, /welcome/league/index, HTTP/1.1, 200, 0.284000
137.112.117.19, 2012-01-25 21:03:41, GET, /favicon.ico, HTTP/1.1, 400, 0.001000
137.112.117.19, 2012-01-25 21:05:26, GET, /admin/default/edit/welcome/views/league/index.html, HTTP/1.1, 200, 0.062000
137.112.117.19, 2012-01-25 21:05:26, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
137.112.117.19, 2012-01-25 21:05:26, GET, /favicon.ico, HTTP/1.1, 400, 0.001000
137.112.117.19, 2012-01-25 21:05:36, GET, /admin/default/keepalive, HTTP/1.1, 200, 0.058000
137.112.117.19, 2012-01-25 21:05:37, POST, /admin/default/edit/welcome/views/league/index.html, HTTP/1.1, 200, 0.059000
137.112.117.19, 2012-01-25 21:05:49, GET, /admin/default/site, HTTP/1.1, 200, 0.076000
137.112.117.19, 2012-01-25 21:05:49, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
137.112.117.19, 2012-01-25 21:05:50, GET, /admin/default/twitter, HTTP/1.1, 200, 0.603000
137.112.117.19, 2012-01-25 21:05:50, GET, /welcome/default/index, HTTP/1.1, 200, 0.157000
137.112.117.19, 2012-01-25 21:05:52, GET, /welcome/tournament/index, HTTP/1.1, 200, 0.140000
137.112.117.19, 2012-01-25 21:05:54, GET, /welcome/default/index, HTTP/1.1, 200, 0.055000
137.112.117.19, 2012-01-25 21:05:55, GET, /welcome/league/index, HTTP/1.1, 200, 0.061000
137.112.117.19, 2012-01-25 21:06:12, GET, /admin/default/site, HTTP/1.1, 200, 0.074000
137.112.117.19, 2012-01-25 21:06:12, GET, /favicon.ico, HTTP/1.1, 400, 0.001000
137.112.117.19, 2012-01-25 21:06:13, GET, /welcome/default/index, HTTP/1.1, 200, 0.065000
137.112.117.19, 2012-01-25 21:06:14, GET, /admin/default/twitter, HTTP/1.1, 200, 1.322000
137.112.117.19, 2012-01-25 21:06:15, GET, /welcome/league/index, HTTP/1.1, 200, 0.081000
137.112.117.19, 2012-01-25 21:06:18, GET, /welcome/default/index, HTTP/1.1, 200, 0.041000
137.112.117.19, 2012-01-25 21:07:07, GET, /welcome/league/index, HTTP/1.1, 200, 0.057000
137.112.117.19, 2012-01-25 21:07:11, GET, /admin/default/edit/welcome/views/league/index.html, HTTP/1.1, 200, 0.075000
137.112.117.19, 2012-01-25 21:07:11, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
137.112.117.19, 2012-01-25 21:07:11, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
137.112.117.19, 2012-01-25 21:07:21, GET, /admin/default/keepalive, HTTP/1.1, 200, 0.053000
137.112.117.19, 2012-01-25 21:07:38, POST, /admin/default/edit/welcome/views/league/index.html, HTTP/1.1, 200, 0.054000
137.112.117.19, 2012-01-25 21:07:40, GET, /admin/default/site, HTTP/1.1, 200, 0.062000
137.112.117.19, 2012-01-25 21:07:40, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
137.112.117.19, 2012-01-25 21:07:41, GET, /admin/default/twitter, HTTP/1.1, 200, 0.706000
137.112.117.19, 2012-01-25 21:07:41, GET, /welcome/default/index, HTTP/1.1, 200, 0.029000
137.112.117.19, 2012-01-25 21:07:42, GET, /welcome/league/index, HTTP/1.1, 500, 0.129000
137.112.117.19, 2012-01-25 21:07:42, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
137.112.117.19, 2012-01-25 21:07:44, GET, /admin/default/ticket/welcome/137.112.117.19.2012-01-25.21-07-42.66668de4-859e-4c85-ac46-587af92adde1, HTTP/1.1, 200, 0.120000
137.112.117.19, 2012-01-25 21:07:44, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
137.112.117.19, 2012-01-25 21:07:58, GET, /welcome/default/index, HTTP/1.1, 200, 0.036000
137.112.117.19, 2012-01-25 21:08:02, GET, /admin/default/edit/welcome/controllers/default.py, HTTP/1.1, 200, 0.074000
137.112.117.19, 2012-01-25 21:08:02, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
137.112.117.19, 2012-01-25 21:08:02, GET, /favicon.ico, HTTP/1.1, 400, 0.001000
137.112.117.19, 2012-01-25 21:08:04, GET, /admin/default/design/welcome, HTTP/1.1, 200, 0.094000
137.112.117.19, 2012-01-25 21:08:05, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
137.112.117.19, 2012-01-25 21:08:09, GET, /admin/default/edit/welcome/views/league/index.html, HTTP/1.1, 200, 0.074000
137.112.117.19, 2012-01-25 21:08:09, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
137.112.117.19, 2012-01-25 21:08:09, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
137.112.117.19, 2012-01-25 21:08:14, POST, /admin/default/edit/welcome/views/league/index.html, HTTP/1.1, 200, 0.059000
137.112.117.19, 2012-01-25 21:08:16, GET, /admin/default/site, HTTP/1.1, 200, 0.056000
137.112.117.19, 2012-01-25 21:08:16, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
137.112.117.19, 2012-01-25 21:08:17, GET, /welcome/default/index, HTTP/1.1, 200, 0.039000
137.112.117.19, 2012-01-25 21:08:17, GET, /admin/default/twitter, HTTP/1.1, 200, 1.031000
137.112.117.19, 2012-01-25 21:08:18, GET, /welcome/league/index, HTTP/1.1, 200, 0.068000
137.112.117.19, 2012-01-25 21:08:25, GET, /welcome/league/index, HTTP/1.1, 200, 0.039000
137.112.117.19, 2012-01-25 21:08:25, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
137.112.117.19, 2012-01-25 21:08:47, GET, /admin/default/edit/welcome/views/league/index.html, HTTP/1.1, 200, 0.056000
137.112.117.19, 2012-01-25 21:08:48, GET, /favicon.ico, HTTP/1.1, 400, 0.001000
137.112.117.19, 2012-01-25 21:08:48, GET, /favicon.ico, HTTP/1.1, 400, 0.001000
137.112.117.19, 2012-01-25 21:08:58, GET, /admin/default/keepalive, HTTP/1.1, 200, 0.046000
137.112.117.19, 2012-01-25 21:09:03, POST, /admin/default/edit/welcome/views/league/index.html, HTTP/1.1, 200, 0.056000
137.112.117.19, 2012-01-25 21:09:09, GET, /admin/default/design/welcome, HTTP/1.1, 200, 0.117000
137.112.117.19, 2012-01-25 21:09:09, GET, /favicon.ico, HTTP/1.1, 400, 0.001000
137.112.117.19, 2012-01-25 21:09:15, GET, /admin/default/edit/welcome/models/db.py, HTTP/1.1, 200, 0.061000
137.112.117.19, 2012-01-25 21:09:15, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
137.112.117.19, 2012-01-25 21:09:15, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
137.112.117.19, 2012-01-25 21:09:25, GET, /admin/default/keepalive, HTTP/1.1, 200, 0.051000
137.112.117.19, 2012-01-25 21:11:36, GET, /admin/default/site, HTTP/1.1, 200, 0.054000
137.112.117.19, 2012-01-25 21:11:37, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
137.112.117.19, 2012-01-25 21:11:38, GET, /admin/default/twitter, HTTP/1.1, 200, 1.369000
137.112.117.19, 2012-01-25 21:11:38, GET, /welcome/default/index, HTTP/1.1, 200, 0.092000
137.112.117.19, 2012-01-25 21:11:40, GET, /admin/default/site, HTTP/1.1, 200, 0.079000
137.112.117.19, 2012-01-25 21:11:40, GET, /favicon.ico, HTTP/1.1, 400, 0.003000
137.112.117.19, 2012-01-25 21:11:41, GET, /admin/default/about/welcome, HTTP/1.1, 200, 0.063000
137.112.117.19, 2012-01-25 21:11:41, GET, /admin/static/images/embossed.png, HTTP/1.1, 200, 0.001000
137.112.117.19, 2012-01-25 21:11:41, GET, /favicon.ico, HTTP/1.1, 400, 0.001000
137.112.117.19, 2012-01-25 21:11:41, GET, /admin/default/twitter, HTTP/1.1, 200, 1.311000
137.112.117.19, 2012-01-25 21:11:43, GET, /admin/default/site, HTTP/1.1, 200, 0.067000
137.112.117.19, 2012-01-25 21:11:43, GET, /favicon.ico, HTTP/1.1, 400, 0.002000
137.112.117.19, 2012-01-25 21:11:44, GET, /admin/default/twitter, HTTP/1.1, 200, 0.823000
137.112.117.19, 2012-01-25 21:11:44, GET, /admin/default/design/welcome, HTTP/1.1, 200, 0.115000
137.112.117.19, 2012-01-25 21:11:45, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
137.112.117.19, 2012-01-25 21:23:44, GET, /, HTTP/1.1, 303, 0.001000
137.112.117.19, 2012-01-25 21:23:44, GET, /welcome/default/index, HTTP/1.1, 200, 0.063000
137.112.117.19, 2012-01-25 21:23:45, GET, /welcome/league/index, HTTP/1.1, 200, 0.107000
137.112.117.19, 2012-01-25 21:23:49, GET, /welcome/default/index, HTTP/1.1, 200, 0.044000
137.112.117.19, 2012-01-25 21:25:29, GET, /welcome/league/index, HTTP/1.1, 200, 0.101000
137.112.117.19, 2012-01-25 21:25:54, GET, /welcome/league/index, HTTP/1.1, 200, 0.062000
137.112.117.19, 2012-01-25 21:25:54, GET, /welcome/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.001000
137.112.117.19, 2012-01-25 21:25:54, GET, /welcome/static/css/calendar.css, HTTP/1.1, 304, 0.002000
137.112.117.19, 2012-01-25 21:25:54, GET, /welcome/static/js/calendar.js, HTTP/1.1, 304, 0.002000
137.112.117.19, 2012-01-25 21:25:54, GET, /welcome/static/js/web2py.js, HTTP/1.1, 304, 0.002000
137.112.117.19, 2012-01-25 21:25:54, GET, /welcome/static/js/jquery.js, HTTP/1.1, 304, 0.003000
137.112.117.19, 2012-01-25 21:25:54, GET, /welcome/static/css/web2py.css, HTTP/1.1, 304, 0.000000
137.112.117.19, 2012-01-25 21:25:54, GET, /welcome/static/css/skeleton.css, HTTP/1.1, 304, 0.003000
137.112.117.19, 2012-01-25 21:25:54, GET, /welcome/static/js/superfish.js, HTTP/1.1, 304, 0.001000

137.112.117.19, 2012-01-25 21:25:54, GET, /welcome/static/images/poweredby.png, HTTP/1.1, 304, 0.000000
137.112.117.19, 2012-01-25 21:25:54, GET, /welcome/static/images/shadow.png, HTTP/1.1, 304, 0.000000
137.112.117.19, 2012-01-25 21:25:54, GET, /welcome/static/images/arrows-ffffff.png, HTTP/1.1, 304, 0.000000
137.112.117.19, 2012-01-25 21:25:56, GET, /welcome/league/index, HTTP/1.1, 200, 0.077000
137.112.117.19, 2012-01-25 21:25:56, GET, /welcome/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.000000
137.112.117.19, 2012-01-25 21:25:56, GET, /welcome/static/js/jquery.js, HTTP/1.1, 304, 0.002000
137.112.117.19, 2012-01-25 21:25:56, GET, /welcome/static/css/calendar.css, HTTP/1.1, 304, 0.004000
137.112.117.19, 2012-01-25 21:25:56, GET, /welcome/static/js/calendar.js, HTTP/1.1, 304, 0.004000
137.112.117.19, 2012-01-25 21:25:56, GET, /welcome/static/js/web2py.js, HTTP/1.1, 304, 0.010000
137.112.117.19, 2012-01-25 21:25:56, GET, /welcome/static/css/skeleton.css, HTTP/1.1, 304, 0.011000
137.112.117.19, 2012-01-25 21:25:56, GET, /welcome/static/css/web2py.css, HTTP/1.1, 304, 0.005000
137.112.117.19, 2012-01-25 21:25:56, GET, /welcome/static/js/superfish.js, HTTP/1.1, 304, 0.004000
137.112.117.19, 2012-01-25 21:25:56, GET, /welcome/static/css/superfish.css, HTTP/1.1, 304, 0.007000
137.112.117.19, 2012-01-25 21:25:56, GET, /welcome/static/images/poweredby.png, HTTP/1.1, 304, 0.001000
137.112.117.19, 2012-01-25 21:25:56, GET, /welcome/static/images/arrows-ffffff.png, HTTP/1.1, 304, 0.001000
137.112.117.19, 2012-01-25 21:25:56, GET, /welcome/static/images/shadow.png, HTTP/1.1, 304, 0.001000
137.112.117.19, 2012-01-25 21:25:57, GET, /welcome/league/index, HTTP/1.1, 200, 0.073000
137.112.117.19, 2012-01-25 21:25:57, GET, /welcome/static/js/modernizr.custom.js, HTTP/1.1, 200, 0.000000
137.112.117.19, 2012-01-25 21:25:57, GET, /welcome/static/css/web2py.css, HTTP/1.1, 200, 0.000000
137.112.117.19, 2012-01-25 21:25:57, GET, /welcome/static/css/superfish.css, HTTP/1.1, 200, 0.001000
137.112.117.19, 2012-01-25 21:25:57, GET, /welcome/static/js/superfish.js, HTTP/1.1, 200, 0.000000
137.112.117.19, 2012-01-25 21:25:58, GET, /welcome/static/js/calendar.js, HTTP/1.1, 200, 0.007000
137.112.117.19, 2012-01-25 21:25:58, GET, /welcome/static/js/jquery.js, HTTP/1.1, 200, 0.008000
137.112.117.19, 2012-01-25 21:25:58, GET, /welcome/static/css/skeleton.css, HTTP/1.1, 200, 0.006000
137.112.117.19, 2012-01-25 21:25:58, GET, /welcome/static/js/web2py.js, HTTP/1.1, 200, 0.005000
137.112.117.19, 2012-01-25 21:25:58, GET, /welcome/static/css/calendar.css, HTTP/1.1, 200, 0.007000
137.112.117.19, 2012-01-25 21:25:58, GET, /welcome/static/images/poweredby.png, HTTP/1.1, 200, 0.001000
137.112.117.19, 2012-01-25 21:25:58, GET, /welcome/static/images/arrows-ffffff.png, HTTP/1.1, 200, 0.001000
137.112.117.19, 2012-01-25 21:25:58, GET, /welcome/static/images/shadow.png, HTTP/1.1, 200, 0.001000
137.112.117.19, 2012-01-25 21:26:00, GET, /welcome/league/index, HTTP/1.1, 200, 0.097000
137.112.117.19, 2012-01-25 21:26:00, GET, /welcome/static/js/modernizr.custom.js, HTTP/1.1, 200, 0.001000
137.112.117.19, 2012-01-25 21:26:00, GET, /welcome/static/css/calendar.css, HTTP/1.1, 200, 0.001000
137.112.117.19, 2012-01-25 21:26:00, GET, /welcome/static/js/jquery.js, HTTP/1.1, 200, 0.002000
137.112.117.19, 2012-01-25 21:26:00, GET, /welcome/static/js/calendar.js, HTTP/1.1, 200, 0.002000
137.112.117.19, 2012-01-25 21:26:00, GET, /welcome/static/css/skeleton.css, HTTP/1.1, 200, 0.002000
137.112.117.19, 2012-01-25 21:26:00, GET, /welcome/static/js/web2py.js, HTTP/1.1, 200, 0.005000
137.112.117.19, 2012-01-25 21:26:00, GET, /welcome/static/css/superfish.css, HTTP/1.1, 200, 0.005000
137.112.117.19, 2012-01-25 21:26:00, GET, /welcome/static/css/web2py.css, HTTP/1.1, 200, 0.005000
137.112.117.19, 2012-01-25 21:26:00, GET, /welcome/static/js/superfish.js, HTTP/1.1, 200, 0.000000
137.112.117.19, 2012-01-25 21:26:00, GET, /welcome/static/images/poweredby.png, HTTP/1.1, 200, 0.000000
137.112.117.19, 2012-01-25 21:26:00, GET, /welcome/static/images/arrows-ffffff.png, HTTP/1.1, 200, 0.001000
137.112.117.19, 2012-01-25 21:26:00, GET, /welcome/static/images/shadow.png, HTTP/1.1, 200, 0.001000
137.112.117.19, 2012-01-25 21:26:37, GET, /welcome/league/index, HTTP/1.1, 200, 0.050000
137.112.117.19, 2012-01-25 21:26:37, GET, /welcome/static/js/modernizr.custom.js, HTTP/1.1, 200, 0.001000
137.112.117.19, 2012-01-25 21:26:37, GET, /welcome/static/js/jquery.js, HTTP/1.1, 200, 0.002000
137.112.117.19, 2012-01-25 21:26:37, GET, /welcome/static/js/calendar.js, HTTP/1.1, 200, 0.002000
137.112.117.19, 2012-01-25 21:26:37, GET, /welcome/static/js/web2py.js, HTTP/1.1, 200, 0.002000
137.112.117.19, 2012-01-25 21:26:37, GET, /welcome/static/css/calendar.css, HTTP/1.1, 200, 0.001000
137.112.117.19, 2012-01-25 21:26:37, GET, /welcome/static/css/skeleton.css, HTTP/1.1, 200, 0.002000
137.112.117.19, 2012-01-25 21:26:37, GET, /welcome/static/css/web2py.css, HTTP/1.1, 200, 0.001000
137.112.117.19, 2012-01-25 21:26:37, GET, /welcome/static/css/superfish.css, HTTP/1.1, 200, 0.002000
137.112.117.19, 2012-01-25 21:26:37, GET, /welcome/static/js/superfish.js, HTTP/1.1, 200, 0.001000
137.112.117.19, 2012-01-25 21:26:37, GET, /welcome/static/images/poweredby.png, HTTP/1.1, 200, 0.001000
137.112.117.19, 2012-01-25 21:26:37, GET, /welcome/static/images/shadow.png, HTTP/1.1, 200, 0.001000
137.112.117.19, 2012-01-25 21:26:37, GET, /welcome/static/images/arrows-ffffff.png, HTTP/1.1, 200, 0.001000
137.112.117.19, 2012-01-25 21:30:34, GET, /, HTTP/1.1, 303, 0.002000
137.112.117.19, 2012-01-25 21:30:34, GET, /welcome/default/index, HTTP/1.1, 200, 0.168000
137.112.117.19, 2012-01-25 21:30:34, GET, /welcome/static/js/modernizr.custom.js, HTTP/1.1, 200, 0.000000
137.112.117.19, 2012-01-25 21:30:34, GET, /welcome/static/js/jquery.js, HTTP/1.1, 200, 0.001000
137.112.117.19, 2012-01-25 21:30:34, GET, /welcome/static/js/calendar.js, HTTP/1.1, 200, 0.004000
137.112.117.19, 2012-01-25 21:30:34, GET, /welcome/static/css/calendar.css, HTTP/1.1, 200, 0.004000
137.112.117.19, 2012-01-25 21:30:34, GET, /welcome/static/js/web2py.js, HTTP/1.1, 200, 0.014000
137.112.117.19, 2012-01-25 21:30:34, GET, /welcome/static/css/web2py.css, HTTP/1.1, 200, 0.016000
137.112.117.19, 2012-01-25 21:30:34, GET, /welcome/static/css/skeleton.css, HTTP/1.1, 200, 0.000000
137.112.117.19, 2012-01-25 21:30:34, GET, /welcome/static/css/superfish.css, HTTP/1.1, 200, 0.000000
137.112.117.19, 2012-01-25 21:30:35, GET, /welcome/static/images/poweredby.png, HTTP/1.1, 200, 0.000000
137.112.117.19, 2012-01-25 21:30:35, GET, /welcome/static/favicon.ico, HTTP/1.1, 200, 0.001000
137.112.117.19, 2012-01-25 21:30:35, GET, /welcome/static/images/arrows-ffffff.png, HTTP/1.1, 200, 0.001000
137.112.117.19, 2012-01-25 21:30:35, GET, /welcome/static/images/shadow.png, HTTP/1.1, 200, 0.001000
137.112.117.19, 2012-01-25 21:30:38, GET, /welcome/league/index, HTTP/1.1, 200, 0.083000
137.112.117.19, 2012-01-25 21:30:41, GET, /welcome/default/index, HTTP/1.1, 200, 0.066000
137.112.117.19, 2012-01-25 21:30:42, GET, /welcome/league/index, HTTP/1.1, 200, 0.101000
127.0.0.1, 2012-01-26 12:56:03, GET, /, HTTP/1.1, 303, 0.001000
127.0.0.1, 2012-01-26 12:56:04, GET, /welcome/default/index, HTTP/1.1, 200, 0.675000
127.0.0.1, 2012-01-26 12:56:04, GET, /welcome/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.016000
127.0.0.1, 2012-01-26 12:56:04, GET, /welcome/static/css/calendar.css, HTTP/1.1, 304, 0.021000
127.0.0.1, 2012-01-26 12:56:04, GET, /welcome/static/js/jquery.js, HTTP/1.1, 304, 0.060000
127.0.0.1, 2012-01-26 12:56:04, GET, /welcome/static/js/web2py.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-01-26 12:56:04, GET, /welcome/static/js/calendar.js, HTTP/1.1, 304, 0.037000
127.0.0.1, 2012-01-26 12:56:04, GET, /welcome/static/css/web2py.css, HTTP/1.1, 304, 0.004000
127.0.0.1, 2012-01-26 12:56:04, GET, /welcome/static/css/skeleton.css, HTTP/1.1, 304, 0.023000
127.0.0.1, 2012-01-26 12:56:04, GET, /welcome/static/css/superfish.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-01-26 12:56:04, GET, /welcome/static/js/superfish.js, HTTP/1.1, 304, 0.007000
127.0.0.1, 2012-01-26 12:56:04, GET, /welcome/static/images/poweredby.png, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-01-26 12:56:05, GET, /welcome/static/images/arrows-ffffff.png, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-01-26 12:56:05, GET, /welcome/static/images/shadow.png, HTTP/1.1, 304, 0.001000
137.112.117.19, 2012-02-01 19:51:52, GET, /, HTTP/1.1, 303, 0.001000
137.112.117.19, 2012-02-01 19:51:53, GET, /welcome/default/index, HTTP/1.1, 200, 0.805000
137.112.117.19, 2012-02-01 19:51:53, GET, /welcome/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.009000
137.112.117.19, 2012-02-01 19:51:53, GET, /welcome/static/css/calendar.css, HTTP/1.1, 304, 0.018000
137.112.117.19, 2012-02-01 19:51:53, GET, /welcome/static/js/calendar.js, HTTP/1.1, 304, 0.034000
137.112.117.19, 2012-02-01 19:51:53, GET, /welcome/static/js/web2py.js, HTTP/1.1, 304, 0.023000
137.112.117.19, 2012-02-01 19:51:53, GET, /welcome/static/js/jquery.js, HTTP/1.1, 304, 0.073000
137.112.117.19, 2012-02-01 19:51:53, GET, /welcome/static/css/skeleton.css, HTTP/1.1, 304, 0.006000
137.112.117.19, 2012-02-01 19:51:53, GET, /welcome/static/css/web2py.css, HTTP/1.1, 304, 0.006000
137.112.117.19, 2012-02-01 19:51:53, GET, /welcome/static/css/superfish.css, HTTP/1.1, 304, 0.004000
137.112.117.19, 2012-02-01 19:51:53, GET, /welcome/static/js/superfish.js, HTTP/1.1, 304, 0.005000
137.112.117.19, 2012-02-01 19:51:53, GET, /welcome/static/images/poweredby.png, HTTP/1.1, 304, 0.001000
137.112.117.19, 2012-02-01 19:51:54, GET, /welcome/static/images/arrows-ffffff.png, HTTP/1.1, 304, 0.001000
137.112.117.19, 2012-02-01 19:51:54, GET, /welcome/static/images/shadow.png, HTTP/1.1, 304, 0.006000
137.112.117.19, 2012-02-01 19:52:11, GET, /welcome/tournament/index, HTTP/1.1, 200, 0.082000
137.112.117.19, 2012-02-01 19:52:12, GET, /welcome/default/index, HTTP/1.1, 200, 0.076000
137.112.117.19, 2012-02-01 20:04:13, GET, /, HTTP/1.1, 303, 0.001000
137.112.117.19, 2012-02-01 20:04:13, GET, /welcome/default/index, HTTP/1.1, 200, 0.467000
137.112.117.19, 2012-02-01 20:04:16, GET, /welcome/static/favicon.ico, HTTP/1.1, 304, 0.006000
137.112.117.19, 2012-02-01 20:04:26, GET, /welcome/league/index, HTTP/1.1, 200, 0.161000
137.112.117.19, 2012-02-01 20:04:30, GET, /welcome/default/index, HTTP/1.1, 200, 0.051000
137.112.117.19, 2012-02-01 20:04:36, GET, /admin/default/edit/welcome/models/menu.py, HTTP/1.1, 303, 0.071000
137.112.117.19, 2012-02-01 20:04:36, GET, /admin/default/index, HTTP/1.1, 200, 0.044000
137.112.117.19, 2012-02-01 20:04:36, GET, /admin/static/plugin_multiselect/jquery.dimensions.js, HTTP/1.1, 200, 0.026000
137.112.117.19, 2012-02-01 20:04:36, GET, /admin/static/js/jquery.js, HTTP/1.1, 200, 0.053000
137.112.117.19, 2012-02-01 20:04:36, GET, /admin/static/css/calendar.css, HTTP/1.1, 200, 0.001000
137.112.117.19, 2012-02-01 20:04:36, GET, /admin/static/css/calendar.css, HTTP/1.1, 200, 0.020000
137.112.117.19, 2012-02-01 20:04:36, GET, /admin/static/js/jquery.js, HTTP/1.1, 200, 0.028000
137.112.117.19, 2012-02-01 20:04:36, GET, /admin/static/js/web2py.js, HTTP/1.1, 200, 0.026000
137.112.117.19, 2012-02-01 20:04:37, GET, /admin/static/js/calendar.js, HTTP/1.1, 200, 0.045000
137.112.117.19, 2012-02-01 20:04:37, GET, /admin/static/plugin_multiselect/jquery.multiselect.js, HTTP/1.1, 200, 0.021000
137.112.117.19, 2012-02-01 20:04:37, GET, /admin/static/plugin_multiselect/start.js, HTTP/1.1, 200, 0.012000
137.112.117.19, 2012-02-01 20:04:37, GET, /admin/static/plugin_multiselect/jquery.multiselect.css, HTTP/1.1, 200, 0.015000
137.112.117.19, 2012-02-01 20:04:37, GET, /admin/static/css/styles.css, HTTP/1.1, 200, 0.032000
137.112.117.19, 2012-02-01 20:04:37, GET, /admin/static/images/header_shadow.png, HTTP/1.1, 200, 0.002000
137.112.117.19, 2012-02-01 20:04:37, GET, /admin/static/images/header_bg.png, HTTP/1.1, 200, 0.003000
137.112.117.19, 2012-02-01 20:04:37, GET, /admin/static/images/sidebar_bullet.gif, HTTP/1.1, 200, 0.001000
137.112.117.19, 2012-02-01 20:04:37, GET, /admin/static/images/menu.png, HTTP/1.1, 200, 0.003000
137.112.117.19, 2012-02-01 20:04:37, GET, /admin/static/images/section_bullet.png, HTTP/1.1, 200, 0.005000
137.112.117.19, 2012-02-01 20:04:37, GET, /admin/static/images/start.png, HTTP/1.1, 200, 0.011000
137.112.117.19, 2012-02-01 20:04:37, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
137.112.117.19, 2012-02-01 20:04:39, POST, /admin/default/index, HTTP/1.1, 303, 0.060000
137.112.117.19, 2012-02-01 20:04:39, GET, /admin/default/edit/welcome/models/menu.py, HTTP/1.1, 200, 0.045000
137.112.117.19, 2012-02-01 20:04:39, GET, /admin/static/js/ajax_editor.js, HTTP/1.1, 200, 0.006000
137.112.117.19, 2012-02-01 20:04:39, GET, /admin/static/images/save_icon.png, HTTP/1.1, 200, 0.008000
137.112.117.19, 2012-02-01 20:04:40, GET, /admin/static/edit_area/edit_area_full.js, HTTP/1.1, 200, 0.191000
137.112.117.19, 2012-02-01 20:04:40, GET, /admin/static/edit_area/edit_area_full.js, HTTP/1.1, 200, 0.196000
137.112.117.19, 2012-02-01 20:04:40, GET, /admin/static/edit_area/langs/en.js, HTTP/1.1, 200, 0.008000
